result_ID,student_ID,unit_ID,marks,grade
RES3700,SCT211-0617/2021,UNIT004,60.61,B
RES3701,SCT211-0617/2021,UNIT005,76.27,A
RES3702,SCT211-0617/2021,UNIT006,85.18,A
RES3703,SCT211-0618/2021,UNIT001,57.41,C
RES3704,SCT211-0618/2021,UNIT002,48.67,D
RES3705,SCT211-0618/2021,UNIT003,85.2,A
RES3706,SCT211-0618/2021,UNIT004,86.16,A
RES3707,SCT211-0618/2021,UNIT005,54.21,C
RES3708,SCT211-0618/2021,UNIT006,63.71,B
RES3709,SCT211-0619/2021,UNIT001,52.44,C
RES3710,SCT211-0619/2021,UNIT002,79.65,A
RES3711,SCT211-0619/2021,UNIT003,67.62,B
RES3712,SCT211-0619/2021,UNIT004,98.37,A
RES3713,SCT211-0619/2021,UNIT005,98.65,A
RES3714,SCT211-0619/2021,UNIT006,93.12,A
RES3715,SCT211-0620/2021,UNIT001,89.84,A
RES3716,SCT211-0620/2021,UNIT002,81.03,A
RES3717,SCT211-0620/2021,UNIT003,48.42,D
RES3718,SCT211-0620/2021,UNIT004,71.14,A
RES3719,SCT211-0620/2021,UNIT005,93.6,A
RES3720,SCT211-0620/2021,UNIT006,78.8,A
RES3721,SCT211-0621/2021,UNIT001,40.13,D
RES3722,SCT211-0621/2021,UNIT002,97.37,A
RES3723,SCT211-0621/2021,UNIT003,40.13,D
RES3724,SCT211-0621/2021,UNIT004,87.82,A
RES3725,SCT211-0621/2021,UNIT005,92.31,A
RES3726,SCT211-0621/2021,UNIT006,60.85,B
RES3727,SCT211-0622/2021,UNIT001,95.46,A
RES3728,SCT211-0622/2021,UNIT002,98.47,A
RES3729,SCT211-0622/2021,UNIT003,69.11,B
RES3730,SCT211-0622/2021,UNIT004,52.36,C
RES3731,SCT211-0622/2021,UNIT005,89.24,A
RES3732,SCT211-0622/2021,UNIT006,82.84,A
RES3733,SCT211-0623/2021,UNIT001,86.93,A
RES3734,SCT211-0623/2021,UNIT002,43.54,D
RES3735,SCT211-0623/2021,UNIT003,82.07,A
RES3736,SCT211-0623/2021,UNIT004,50.12,C
RES3737,SCT211-0623/2021,UNIT005,52.35,C
RES3738,SCT211-0623/2021,UNIT006,58.81,C
RES3739,SCT211-0624/2021,UNIT001,73.98,A
RES3740,SCT211-0624/2021,UNIT002,40.46,D
RES3741,SCT211-0624/2021,UNIT003,88.6,A
RES3742,SCT211-0624/2021,UNIT004,70.73,A
RES3743,SCT211-0624/2021,UNIT005,43.02,D
RES3744,SCT211-0624/2021,UNIT006,43.57,D
RES3745,SCT211-0625/2021,UNIT001,81.21,A
RES3746,SCT211-0625/2021,UNIT002,92.16,A
RES3747,SCT211-0625/2021,UNIT003,96.82,A
RES3748,SCT211-0625/2021,UNIT004,58.32,C
RES3749,SCT211-0625/2021,UNIT005,63.78,B
RES3750,SCT211-0625/2021,UNIT006,47.61,D
RES3751,SCT211-0626/2021,UNIT001,67.73,B
RES3752,SCT211-0626/2021,UNIT002,65.72,B
RES3753,SCT211-0626/2021,UNIT003,68.89,B
RES3754,SCT211-0626/2021,UNIT004,59.62,C
RES3755,SCT211-0626/2021,UNIT005,61.44,B
RES3756,SCT211-0626/2021,UNIT006,80.24,A
RES3757,SCT211-0627/2021,UNIT001,84.85,A
RES3758,SCT211-0627/2021,UNIT002,47.8,D
RES3759,SCT211-0627/2021,UNIT003,79.63,A
RES3760,SCT211-0627/2021,UNIT004,58.03,C
RES3761,SCT211-0627/2021,UNIT005,88.31,A
RES3762,SCT211-0627/2021,UNIT006,50.31,C
RES3763,SCT211-0628/2021,UNIT001,65.1,B
RES3764,SCT211-0628/2021,UNIT002,46.28,D
RES3765,SCT211-0628/2021,UNIT003,94.77,A
RES3766,SCT211-0628/2021,UNIT004,89.0,A
RES3767,SCT211-0628/2021,UNIT005,63.83,B
RES3768,SCT211-0628/2021,UNIT006,74.44,A
RES3769,SCT211-0629/2021,UNIT001,96.83,A
RES3770,SCT211-0629/2021,UNIT002,58.6,C
RES3771,SCT211-0629/2021,UNIT003,59.16,C
RES3772,SCT211-0629/2021,UNIT004,52.93,C
RES3773,SCT211-0629/2021,UNIT005,49.66,D
RES3774,SCT211-0629/2021,UNIT006,83.19,A
RES3775,SCT211-0630/2021,UNIT001,67.88,B
RES3776,SCT211-0630/2021,UNIT002,68.33,B
RES3777,SCT211-0630/2021,UNIT003,70.93,A
RES3778,SCT211-0630/2021,UNIT004,78.73,A
RES3779,SCT211-0630/2021,UNIT005,54.53,C
RES3780,SCT211-0630/2021,UNIT006,81.98,A
RES3781,SCT211-0631/2021,UNIT001,61.53,B
RES3782,SCT211-0631/2021,UNIT002,75.83,A
RES3783,SCT211-0631/2021,UNIT003,96.51,A
RES3784,SCT211-0631/2021,UNIT004,98.33,A
RES3785,SCT211-0631/2021,UNIT005,80.53,A
RES3786,SCT211-0631/2021,UNIT006,63.04,B
RES3787,SCT211-0632/2021,UNIT001,49.35,D
RES3788,SCT211-0632/2021,UNIT002,61.02,B
RES3789,SCT211-0632/2021,UNIT003,89.46,A
RES3790,SCT211-0632/2021,UNIT004,97.15,A
RES3791,SCT211-0632/2021,UNIT005,59.72,C
RES3792,SCT211-0632/2021,UNIT006,98.5,A
RES3793,SCT211-0633/2021,UNIT001,80.66,A
RES3794,SCT211-0633/2021,UNIT002,84.74,A
RES3795,SCT211-0633/2021,UNIT003,84.22,A
RES3796,SCT211-0633/2021,UNIT004,63.54,B
RES3797,SCT211-0633/2021,UNIT005,40.09,D
RES3798,SCT211-0633/2021,UNIT006,71.16,A
RES3799,SCT211-0634/2021,UNIT001,99.36,A
RES3800,SCT211-0634/2021,UNIT002,77.9,A
RES3801,SCT211-0634/2021,UNIT003,82.71,A
RES3802,SCT211-0634/2021,UNIT004,89.77,A
RES3803,SCT211-0634/2021,UNIT005,61.3,B
RES3804,SCT211-0634/2021,UNIT006,44.55,D
RES3805,SCT211-0635/2021,UNIT001,54.2,C
RES3806,SCT211-0635/2021,UNIT002,76.08,A
RES3807,SCT211-0635/2021,UNIT003,84.32,A
RES3808,SCT211-0635/2021,UNIT004,84.33,A
RES3809,SCT211-0635/2021,UNIT005,87.6,A
RES3810,SCT211-0635/2021,UNIT006,77.03,A
RES3811,SCT211-0636/2021,UNIT001,93.73,A
RES3812,SCT211-0636/2021,UNIT002,45.29,D
RES3813,SCT211-0636/2021,UNIT003,73.54,A
RES3814,SCT211-0636/2021,UNIT004,49.29,D
RES3815,SCT211-0636/2021,UNIT005,45.04,D
RES3816,SCT211-0636/2021,UNIT006,65.08,B
RES3817,SCT211-0637/2021,UNIT001,57.38,C
RES3818,SCT211-0637/2021,UNIT002,85.82,A
RES3819,SCT211-0637/2021,UNIT003,68.71,B
RES3820,SCT211-0637/2021,UNIT004,81.57,A
RES3821,SCT211-0637/2021,UNIT005,86.13,A
RES3822,SCT211-0637/2021,UNIT006,98.49,A
RES3823,SCT211-0638/2021,UNIT001,92.82,A
RES3824,SCT211-0638/2021,UNIT002,60.78,B
RES3825,SCT211-0638/2021,UNIT003,44.29,D
RES3826,SCT211-0638/2021,UNIT004,98.27,A
RES3827,SCT211-0638/2021,UNIT005,75.4,A
RES3828,SCT211-0638/2021,UNIT006,51.93,C
RES3829,SCT211-0639/2021,UNIT001,83.7,A
RES3830,SCT211-0639/2021,UNIT002,52.29,C
RES3831,SCT211-0639/2021,UNIT003,85.83,A
RES3832,SCT211-0639/2021,UNIT004,69.22,B
RES3833,SCT211-0639/2021,UNIT005,62.91,B
RES3834,SCT211-0639/2021,UNIT006,86.72,A
RES3835,SCT211-0640/2021,UNIT001,82.91,A
RES3836,SCT211-0640/2021,UNIT002,42.72,D
RES3837,SCT211-0640/2021,UNIT003,84.15,A
RES3838,SCT211-0640/2021,UNIT004,89.5,A
RES3839,SCT211-0640/2021,UNIT005,87.21,A
RES3840,SCT211-0640/2021,UNIT006,68.22,B
RES3841,SCT211-0641/2021,UNIT001,52.47,C
RES3842,SCT211-0641/2021,UNIT002,75.74,A
RES3843,SCT211-0641/2021,UNIT003,49.36,D
RES3844,SCT211-0641/2021,UNIT004,53.74,C
RES3845,SCT211-0641/2021,UNIT005,59.26,C
RES3846,SCT211-0641/2021,UNIT006,70.69,A
RES3847,SCT211-0642/2021,UNIT001,56.46,C
RES3848,SCT211-0642/2021,UNIT002,64.88,B
RES3849,SCT211-0642/2021,UNIT003,71.23,A
RES3850,SCT211-0642/2021,UNIT004,70.1,A
RES3851,SCT211-0642/2021,UNIT005,65.39,B
RES3852,SCT211-0642/2021,UNIT006,73.56,A
RES3853,SCT211-0643/2021,UNIT001,79.79,A
RES3854,SCT211-0643/2021,UNIT002,71.9,A
RES3855,SCT211-0643/2021,UNIT003,94.43,A
RES3856,SCT211-0643/2021,UNIT004,54.86,C
RES3857,SCT211-0643/2021,UNIT005,68.58,B
RES3858,SCT211-0643/2021,UNIT006,81.91,A
RES3859,SCT211-0644/2021,UNIT001,43.59,D
RES3860,SCT211-0644/2021,UNIT002,50.09,C
RES3861,SCT211-0644/2021,UNIT003,55.96,C
RES3862,SCT211-0644/2021,UNIT004,70.85,A
RES3863,SCT211-0644/2021,UNIT005,51.35,C
RES3864,SCT211-0644/2021,UNIT006,99.95,A
RES3865,SCT211-0645/2021,UNIT001,97.67,A
RES3866,SCT211-0645/2021,UNIT002,91.58,A
RES3867,SCT211-0645/2021,UNIT003,79.53,A
RES3868,SCT211-0645/2021,UNIT004,68.79,B
RES3869,SCT211-0645/2021,UNIT005,59.83,C
RES3870,SCT211-0645/2021,UNIT006,40.3,D
RES3871,SCT211-0646/2021,UNIT001,67.42,B
RES3872,SCT211-0646/2021,UNIT002,79.47,A
RES3873,SCT211-0646/2021,UNIT003,95.84,A
RES3874,SCT211-0646/2021,UNIT004,61.65,B
RES3875,SCT211-0646/2021,UNIT005,67.46,B
RES3876,SCT211-0646/2021,UNIT006,63.13,B
RES3877,SCT211-0647/2021,UNIT001,60.65,B
RES3878,SCT211-0647/2021,UNIT002,89.53,A
RES3879,SCT211-0647/2021,UNIT003,53.03,C
RES3880,SCT211-0647/2021,UNIT004,94.43,A
RES3881,SCT211-0647/2021,UNIT005,58.91,C
RES3882,SCT211-0647/2021,UNIT006,41.3,D
RES3883,SCT211-0648/2021,UNIT001,55.39,C
RES3884,SCT211-0648/2021,UNIT002,79.91,A
RES3885,SCT211-0648/2021,UNIT003,48.25,D
RES3886,SCT211-0648/2021,UNIT004,78.47,A
RES3887,SCT211-0648/2021,UNIT005,96.71,A
RES3888,SCT211-0648/2021,UNIT006,64.17,B
RES3889,SCT211-0649/2021,UNIT001,44.84,D
RES3890,SCT211-0649/2021,UNIT002,60.42,B
RES3891,SCT211-0649/2021,UNIT003,57.69,C
RES3892,SCT211-0649/2021,UNIT004,91.61,A
RES3893,SCT211-0649/2021,UNIT005,73.14,A
RES3894,SCT211-0649/2021,UNIT006,82.39,A
RES3895,SCT211-0650/2021,UNIT001,56.79,C
RES3896,SCT211-0650/2021,UNIT002,62.22,B
RES3897,SCT211-0650/2021,UNIT003,86.46,A
RES3898,SCT211-0650/2021,UNIT004,50.84,C
RES3899,SCT211-0650/2021,UNIT005,44.6,D
RES3900,SCT211-0650/2021,UNIT006,87.14,A
RES3901,SCT211-0651/2021,UNIT001,75.47,A
RES3902,SCT211-0651/2021,UNIT002,89.38,A
RES3903,SCT211-0651/2021,UNIT003,80.3,A
RES3904,SCT211-0651/2021,UNIT004,55.38,C
RES3905,SCT211-0651/2021,UNIT005,80.14,A
RES3906,SCT211-0651/2021,UNIT006,95.07,A
RES3907,SCT211-0652/2021,UNIT001,95.8,A
RES3908,SCT211-0652/2021,UNIT002,86.85,A
RES3909,SCT211-0652/2021,UNIT003,47.3,D
RES3910,SCT211-0652/2021,UNIT004,65.76,B
RES3911,SCT211-0652/2021,UNIT005,61.24,B
RES3912,SCT211-0652/2021,UNIT006,45.21,D
RES3913,SCT211-0653/2021,UNIT001,85.32,A
RES3914,SCT211-0653/2021,UNIT002,54.95,C
RES3915,SCT211-0653/2021,UNIT003,90.25,A
RES3916,SCT211-0653/2021,UNIT004,47.94,D
RES3917,SCT211-0653/2021,UNIT005,93.43,A
RES3918,SCT211-0653/2021,UNIT006,96.78,A
RES3919,SCT211-0654/2021,UNIT001,53.0,C
RES3920,SCT211-0654/2021,UNIT002,73.52,A
RES3921,SCT211-0654/2021,UNIT003,82.71,A
RES3922,SCT211-0654/2021,UNIT004,76.73,A
RES3923,SCT211-0654/2021,UNIT005,51.5,C
RES3924,SCT211-0654/2021,UNIT006,78.27,A
RES3925,SCT211-0655/2021,UNIT001,90.37,A
RES3926,SCT211-0655/2021,UNIT002,98.02,A
RES3927,SCT211-0655/2021,UNIT003,99.4,A
RES3928,SCT211-0655/2021,UNIT004,46.04,D
RES3929,SCT211-0655/2021,UNIT005,42.26,D
RES3930,SCT211-0655/2021,UNIT006,70.29,A
RES3931,SCT211-0656/2021,UNIT001,60.58,B
RES3932,SCT211-0656/2021,UNIT002,52.18,C
RES3933,SCT211-0656/2021,UNIT003,90.57,A
RES3934,SCT211-0656/2021,UNIT004,61.61,B
RES3935,SCT211-0656/2021,UNIT005,52.59,C
RES3936,SCT211-0656/2021,UNIT006,79.5,A
RES3937,SCT211-0657/2021,UNIT001,89.05,A
RES3938,SCT211-0657/2021,UNIT002,81.83,A
RES3939,SCT211-0657/2021,UNIT003,45.33,D
RES3940,SCT211-0657/2021,UNIT004,86.49,A
RES3941,SCT211-0657/2021,UNIT005,49.88,D
RES3942,SCT211-0657/2021,UNIT006,69.39,B
RES3943,SCT211-0658/2021,UNIT001,86.86,A
RES3944,SCT211-0658/2021,UNIT002,99.41,A
RES3945,SCT211-0658/2021,UNIT003,70.92,A
RES3946,SCT211-0658/2021,UNIT004,54.53,C
RES3947,SCT211-0658/2021,UNIT005,68.53,B
RES3948,SCT211-0658/2021,UNIT006,61.46,B
RES3949,SCT211-0659/2021,UNIT001,68.44,B
RES3950,SCT211-0659/2021,UNIT002,95.93,A
RES3951,SCT211-0659/2021,UNIT003,88.3,A
RES3952,SCT211-0659/2021,UNIT004,95.5,A
RES3953,SCT211-0659/2021,UNIT005,96.67,A
RES3954,SCT211-0659/2021,UNIT006,92.05,A
RES3955,SCT211-0660/2021,UNIT001,86.11,A
RES3956,SCT211-0660/2021,UNIT002,78.81,A
RES3957,SCT211-0660/2021,UNIT003,87.73,A
RES3958,SCT211-0660/2021,UNIT004,74.12,A
RES3959,SCT211-0660/2021,UNIT005,89.75,A
RES3960,SCT211-0660/2021,UNIT006,87.72,A
RES3961,SCT211-0661/2021,UNIT001,68.11,B
RES3962,SCT211-0661/2021,UNIT002,76.76,A
RES3963,SCT211-0661/2021,UNIT003,52.17,C
RES3964,SCT211-0661/2021,UNIT004,48.59,D
RES3965,SCT211-0661/2021,UNIT005,58.87,C
RES3966,SCT211-0661/2021,UNIT006,91.56,A
RES3967,SCT211-0662/2021,UNIT001,84.42,A
RES3968,SCT211-0662/2021,UNIT002,62.18,B
RES3969,SCT211-0662/2021,UNIT003,40.18,D
RES3970,SCT211-0662/2021,UNIT004,99.32,A
RES3971,SCT211-0662/2021,UNIT005,99.23,A
RES3972,SCT211-0662/2021,UNIT006,48.83,D
RES3973,SCT211-0663/2021,UNIT001,89.63,A
RES3974,SCT211-0663/2021,UNIT002,47.56,D
RES3975,SCT211-0663/2021,UNIT003,74.3,A
RES3976,SCT211-0663/2021,UNIT004,46.97,D
RES3977,SCT211-0663/2021,UNIT005,50.24,C
RES3978,SCT211-0663/2021,UNIT006,68.28,B
RES3979,SCT211-0664/2021,UNIT001,93.16,A
RES3980,SCT211-0664/2021,UNIT002,96.6,A
RES3981,SCT211-0664/2021,UNIT003,74.95,A
RES3982,SCT211-0664/2021,UNIT004,52.52,C
RES3983,SCT211-0664/2021,UNIT005,65.53,B
RES3984,SCT211-0664/2021,UNIT006,63.3,B
RES3985,SCT211-0665/2021,UNIT001,63.06,B
RES3986,SCT211-0665/2021,UNIT002,69.54,B
RES3987,SCT211-0665/2021,UNIT003,71.34,A
RES3988,SCT211-0665/2021,UNIT004,80.15,A
RES3989,SCT211-0665/2021,UNIT005,57.97,C
RES3990,SCT211-0665/2021,UNIT006,90.92,A
RES3991,SCT211-0666/2021,UNIT001,89.76,A
RES3992,SCT211-0666/2021,UNIT002,65.39,B
RES3993,SCT211-0666/2021,UNIT003,71.7,A
RES3994,SCT211-0666/2021,UNIT004,43.66,D
RES3995,SCT211-0666/2021,UNIT005,41.26,D
RES3996,SCT211-0666/2021,UNIT006,96.58,A
RES3997,SCT211-0667/2021,UNIT001,79.47,A
RES3998,SCT211-0667/2021,UNIT002,72.63,A
RES3999,SCT211-0667/2021,UNIT003,61.21,B
RES4000,SCT211-0667/2021,UNIT004,99.89,A
RES4001,SCT211-0667/2021,UNIT005,97.61,A
RES4002,SCT211-0667/2021,UNIT006,76.31,A
RES4003,SCT211-0668/2021,UNIT001,90.76,A
RES4004,SCT211-0668/2021,UNIT002,43.6,D
RES4005,SCT211-0668/2021,UNIT003,58.88,C
RES4006,SCT211-0668/2021,UNIT004,64.35,B
RES4007,SCT211-0668/2021,UNIT005,49.62,D
RES4008,SCT211-0668/2021,UNIT006,60.22,B
RES4009,SCT211-0669/2021,UNIT001,53.98,C
RES4010,SCT211-0669/2021,UNIT002,87.38,A
RES4011,SCT211-0669/2021,UNIT003,54.32,C
RES4012,SCT211-0669/2021,UNIT004,52.94,C
RES4013,SCT211-0669/2021,UNIT005,80.12,A
RES4014,SCT211-0669/2021,UNIT006,78.11,A
RES4015,SCT211-0670/2021,UNIT001,96.77,A
RES4016,SCT211-0670/2021,UNIT002,87.68,A
RES4017,SCT211-0670/2021,UNIT003,44.75,D
RES4018,SCT211-0670/2021,UNIT004,40.3,D
RES4019,SCT211-0670/2021,UNIT005,88.68,A
RES4020,SCT211-0670/2021,UNIT006,52.63,C
RES4021,SCT211-0671/2021,UNIT001,62.85,B
RES4022,SCT211-0671/2021,UNIT002,94.24,A
RES4023,SCT211-0671/2021,UNIT003,43.46,D
RES4024,SCT211-0671/2021,UNIT004,61.19,B
RES4025,SCT211-0671/2021,UNIT005,64.46,B
RES4026,SCT211-0671/2021,UNIT006,81.09,A
RES4027,SCT211-0672/2021,UNIT001,99.02,A
RES4028,SCT211-0672/2021,UNIT002,75.3,A
RES4029,SCT211-0672/2021,UNIT003,95.2,A
RES4030,SCT211-0672/2021,UNIT004,67.46,B
RES4031,SCT211-0672/2021,UNIT005,53.16,C
RES4032,SCT211-0672/2021,UNIT006,68.04,B
RES4033,SCT211-0673/2021,UNIT001,67.56,B
RES4034,SCT211-0673/2021,UNIT002,67.38,B
RES4035,SCT211-0673/2021,UNIT003,43.97,D
RES4036,SCT211-0673/2021,UNIT004,53.4,C
RES4037,SCT211-0673/2021,UNIT005,96.11,A
RES4038,SCT211-0673/2021,UNIT006,52.39,C
RES4039,SCT211-0674/2021,UNIT001,77.76,A
RES4040,SCT211-0674/2021,UNIT002,59.88,C
RES4041,SCT211-0674/2021,UNIT003,50.23,C
RES4042,SCT211-0674/2021,UNIT004,42.52,D
RES4043,SCT211-0674/2021,UNIT005,83.59,A
RES4044,SCT211-0674/2021,UNIT006,54.68,C
RES4045,SCT211-0675/2021,UNIT001,71.74,A
RES4046,SCT211-0675/2021,UNIT002,71.21,A
RES4047,SCT211-0675/2021,UNIT003,48.73,D
RES4048,SCT211-0675/2021,UNIT004,79.84,A
RES4049,SCT211-0675/2021,UNIT005,42.67,D
RES4050,SCT211-0675/2021,UNIT006,63.32,B
RES4051,SCT211-0676/2021,UNIT001,97.91,A
RES4052,SCT211-0676/2021,UNIT002,58.38,C
RES4053,SCT211-0676/2021,UNIT003,40.78,D
RES4054,SCT211-0676/2021,UNIT004,77.13,A
RES4055,SCT211-0676/2021,UNIT005,68.41,B
RES4056,SCT211-0676/2021,UNIT006,74.82,A
RES4057,SCT211-0677/2021,UNIT001,47.41,D
RES4058,SCT211-0677/2021,UNIT002,48.15,D
RES4059,SCT211-0677/2021,UNIT003,69.9,B
RES4060,SCT211-0677/2021,UNIT004,76.26,A
RES4061,SCT211-0677/2021,UNIT005,52.23,C
RES4062,SCT211-0677/2021,UNIT006,83.91,A
RES4063,SCT211-0678/2021,UNIT001,46.15,D
RES4064,SCT211-0678/2021,UNIT002,42.71,D
RES4065,SCT211-0678/2021,UNIT003,50.74,C
RES4066,SCT211-0678/2021,UNIT004,54.6,C
RES4067,SCT211-0678/2021,UNIT005,75.87,A
RES4068,SCT211-0678/2021,UNIT006,52.3,C
RES4069,SCT211-0679/2021,UNIT001,81.17,A
RES4070,SCT211-0679/2021,UNIT002,91.92,A
RES4071,SCT211-0679/2021,UNIT003,77.53,A
RES4072,SCT211-0679/2021,UNIT004,50.76,C
RES4073,SCT211-0679/2021,UNIT005,57.82,C
RES4074,SCT211-0679/2021,UNIT006,49.86,D
RES4075,SCT211-0680/2021,UNIT001,61.55,B
RES4076,SCT211-0680/2021,UNIT002,81.74,A
RES4077,SCT211-0680/2021,UNIT003,76.08,A
RES4078,SCT211-0680/2021,UNIT004,95.87,A
RES4079,SCT211-0680/2021,UNIT005,80.27,A
RES4080,SCT211-0680/2021,UNIT006,97.49,A
RES4081,SCT211-0681/2021,UNIT001,55.32,C
RES4082,SCT211-0681/2021,UNIT002,87.23,A
RES4083,SCT211-0681/2021,UNIT003,72.01,A
RES4084,SCT211-0681/2021,UNIT004,89.58,A
RES4085,SCT211-0681/2021,UNIT005,98.89,A
RES4086,SCT211-0681/2021,UNIT006,82.61,A
RES4087,SCT211-0682/2021,UNIT001,52.7,C
RES4088,SCT211-0682/2021,UNIT002,60.46,B
RES4089,SCT211-0682/2021,UNIT003,74.05,A
RES4090,SCT211-0682/2021,UNIT004,99.92,A
RES4091,SCT211-0682/2021,UNIT005,85.4,A
RES4092,SCT211-0682/2021,UNIT006,69.97,B
RES4093,SCT211-0683/2021,UNIT001,72.92,A
RES4094,SCT211-0683/2021,UNIT002,98.7,A
RES4095,SCT211-0683/2021,UNIT003,85.45,A
RES4096,SCT211-0683/2021,UNIT004,62.15,B
RES4097,SCT211-0683/2021,UNIT005,68.52,B
RES4098,SCT211-0683/2021,UNIT006,95.75,A
RES4099,SCT211-0684/2021,UNIT001,78.78,A
RES4100,SCT211-0684/2021,UNIT002,74.26,A
RES4101,SCT211-0684/2021,UNIT003,56.34,C
RES4102,SCT211-0684/2021,UNIT004,98.81,A
RES4103,SCT211-0684/2021,UNIT005,94.72,A
RES4104,SCT211-0684/2021,UNIT006,78.34,A
RES4105,SCT211-0685/2021,UNIT001,80.68,A
RES4106,SCT211-0685/2021,UNIT002,80.49,A
RES4107,SCT211-0685/2021,UNIT003,86.53,A
RES4108,SCT211-0685/2021,UNIT004,90.02,A
RES4109,SCT211-0685/2021,UNIT005,65.25,B
RES4110,SCT211-0685/2021,UNIT006,59.64,C
RES4111,SCT211-0686/2021,UNIT001,84.57,A
RES4112,SCT211-0686/2021,UNIT002,94.48,A
RES4113,SCT211-0686/2021,UNIT003,84.7,A
RES4114,SCT211-0686/2021,UNIT004,69.81,B
RES4115,SCT211-0686/2021,UNIT005,99.1,A
RES4116,SCT211-0686/2021,UNIT006,42.35,D
RES4117,SCT211-0687/2021,UNIT001,41.58,D
RES4118,SCT211-0687/2021,UNIT002,79.65,A
RES4119,SCT211-0687/2021,UNIT003,71.65,A
RES4120,SCT211-0687/2021,UNIT004,73.05,A
RES4121,SCT211-0687/2021,UNIT005,52.31,C
RES4122,SCT211-0687/2021,UNIT006,75.4,A
RES4123,SCT211-0688/2021,UNIT001,52.26,C
RES4124,SCT211-0688/2021,UNIT002,50.69,C
RES4125,SCT211-0688/2021,UNIT003,73.07,A
RES4126,SCT211-0688/2021,UNIT004,52.37,C
RES4127,SCT211-0688/2021,UNIT005,90.23,A
RES4128,SCT211-0688/2021,UNIT006,92.92,A
RES4129,SCT211-0689/2021,UNIT001,86.81,A
RES4130,SCT211-0689/2021,UNIT002,76.92,A
RES4131,SCT211-0689/2021,UNIT003,90.67,A
RES4132,SCT211-0689/2021,UNIT004,99.49,A
RES4133,SCT211-0689/2021,UNIT005,47.56,D
RES4134,SCT211-0689/2021,UNIT006,44.36,D
RES4135,SCT211-0690/2021,UNIT001,72.12,A
RES4136,SCT211-0690/2021,UNIT002,54.31,C
RES4137,SCT211-0690/2021,UNIT003,88.51,A
RES4138,SCT211-0690/2021,UNIT004,66.54,B
RES4139,SCT211-0690/2021,UNIT005,92.5,A
RES4140,SCT211-0690/2021,UNIT006,64.0,B
RES4141,SCT211-0691/2021,UNIT001,66.84,B
RES4142,SCT211-0691/2021,UNIT002,90.27,A
RES4143,SCT211-0691/2021,UNIT003,54.71,C
RES4144,SCT211-0691/2021,UNIT004,74.98,A
RES4145,SCT211-0691/2021,UNIT005,87.12,A
RES4146,SCT211-0691/2021,UNIT006,52.67,C
RES4147,SCT211-0692/2021,UNIT001,99.68,A
RES4148,SCT211-0692/2021,UNIT002,69.39,B
RES4149,SCT211-0692/2021,UNIT003,75.13,A
RES4150,SCT211-0692/2021,UNIT004,52.61,C
RES4151,SCT211-0692/2021,UNIT005,84.25,A
RES4152,SCT211-0692/2021,UNIT006,88.07,A
RES4153,SCT211-0693/2021,UNIT001,57.91,C
RES4154,SCT211-0693/2021,UNIT002,50.5,C
RES4155,SCT211-0693/2021,UNIT003,53.44,C
RES4156,SCT211-0693/2021,UNIT004,62.81,B
RES4157,SCT211-0693/2021,UNIT005,86.63,A
RES4158,SCT211-0693/2021,UNIT006,86.07,A
RES4159,SCT211-0694/2021,UNIT001,62.16,B
RES4160,SCT211-0694/2021,UNIT002,72.03,A
RES4161,SCT211-0694/2021,UNIT003,82.53,A
RES4162,SCT211-0694/2021,UNIT004,86.3,A
RES4163,SCT211-0694/2021,UNIT005,84.93,A
RES4164,SCT211-0694/2021,UNIT006,90.1,A
RES4165,SCT211-0695/2021,UNIT001,51.32,C
RES4166,SCT211-0695/2021,UNIT002,53.81,C
RES4167,SCT211-0695/2021,UNIT003,70.63,A
RES4168,SCT211-0695/2021,UNIT004,41.51,D
RES4169,SCT211-0695/2021,UNIT005,97.88,A
RES4170,SCT211-0695/2021,UNIT006,86.66,A
RES4171,SCT211-0696/2021,UNIT001,83.55,A
RES4172,SCT211-0696/2021,UNIT002,63.33,B
RES4173,SCT211-0696/2021,UNIT003,76.85,A
RES4174,SCT211-0696/2021,UNIT004,89.58,A
RES4175,SCT211-0696/2021,UNIT005,65.07,B
RES4176,SCT211-0696/2021,UNIT006,84.62,A
RES4177,SCT211-0697/2021,UNIT001,72.83,A
RES4178,SCT211-0697/2021,UNIT002,73.48,A
RES4179,SCT211-0697/2021,UNIT003,64.76,B
RES4180,SCT211-0697/2021,UNIT004,78.99,A
RES4181,SCT211-0697/2021,UNIT005,96.5,A
RES4182,SCT211-0697/2021,UNIT006,70.19,A
RES4183,SCT211-0698/2021,UNIT001,51.72,C
RES4184,SCT211-0698/2021,UNIT002,64.4,B
RES4185,SCT211-0698/2021,UNIT003,94.99,A
RES4186,SCT211-0698/2021,UNIT004,57.19,C
RES4187,SCT211-0698/2021,UNIT005,42.33,D
RES4188,SCT211-0698/2021,UNIT006,65.68,B
RES4189,SCT211-0699/2021,UNIT001,40.89,D
RES4190,SCT211-0699/2021,UNIT002,55.39,C
RES4191,SCT211-0699/2021,UNIT003,77.08,A
RES4192,SCT211-0699/2021,UNIT004,71.01,A
RES4193,SCT211-0699/2021,UNIT005,94.63,A
RES4194,SCT211-0699/2021,UNIT006,69.26,B
RES4195,SCT211-0700/2021,UNIT001,42.56,D
RES4196,SCT211-0700/2021,UNIT002,87.59,A
RES4197,SCT211-0700/2021,UNIT003,94.12,A
RES4198,SCT211-0700/2021,UNIT004,76.07,A
